trial,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,abs_offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
1381,0.0,low,1.6,0.8,45.0,45.0,-1,CW,CW,CW,1,
1382,50.0,low,0.4,0.8,45.0,45.0,-1,CW,CW,CW,1,
1383,0.0,none,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1384,50.0,low,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
1385,0.0,high,1.6,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
1386,0.0,low,0.4,0.8,45.0,45.0,1,CW,CW,CW,1,
1387,0.0,low,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1388,50.0,none,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1389,0.0,high,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
1390,0.0,high,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1391,0.0,none,1.6,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1392,0.0,low,1.6,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1393,0.0,high,0.8,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1394,50.0,none,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1395,0.0,high,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1396,0.0,none,1.6,0.6,45.0,45.0,-1,CW,CW,CW,1,
1397,0.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1398,0.0,high,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1399,0.0,low,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1400,50.0,low,0.8,0.8,6.0,6.0,-1,CW,CW,CW,1,
1401,0.0,high,1.6,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1402,0.0,low,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1403,50.0,low,0.4,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1404,0.0,high,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1405,50.0,low,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1406,50.0,high,0.8,0.8,45.0,45.0,-1,CW,CW,CW,1,
1407,0.0,none,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
1408,50.0,none,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1409,50.0,low,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1410,50.0,high,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1411,0.0,none,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
1412,50.0,none,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1413,50.0,low,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
1414,50.0,high,0.4,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1415,50.0,none,0.4,0.8,45.0,45.0,-1,CW,CW,CW,1,
1416,0.0,none,0.4,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1417,0.0,low,1.6,0.6,45.0,45.0,-1,CW,CW,CW,1,
1418,50.0,low,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1419,50.0,none,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
1420,0.0,none,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1421,50.0,low,1.6,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1422,0.0,low,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1423,0.0,none,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
1424,0.0,high,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1425,0.0,low,1.6,1.0,16.0,16.0,-1,CW,CW,CW,1,
1426,0.0,none,0.8,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1427,0.0,none,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1428,50.0,high,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1429,50.0,high,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1430,50.0,low,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1431,50.0,low,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1432,50.0,none,1.6,1.0,6.0,6.0,1,CW,CW,CW,1,
1433,0.0,none,0.4,0.8,6.0,6.0,-1,CW,CW,CW,1,
1434,50.0,low,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1435,0.0,none,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1436,0.0,high,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
1437,50.0,low,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
1438,0.0,none,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
1439,50.0,low,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1440,0.0,none,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
1441,0.0,low,0.4,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1442,0.0,high,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1443,50.0,none,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
1444,50.0,none,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1445,0.0,none,0.4,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1446,50.0,none,0.4,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1447,50.0,high,1.6,1.0,16.0,16.0,-1,CW,CW,CW,1,
1448,0.0,high,0.8,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1449,0.0,low,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
1450,0.0,low,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1451,0.0,low,0.4,0.6,-6.0,6.0,1,CCW,CW,CW,0,
1452,50.0,high,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1453,0.0,none,0.4,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1454,50.0,none,1.6,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1455,0.0,high,0.8,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1456,0.0,low,1.6,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1457,0.0,low,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
1458,50.0,low,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1459,50.0,none,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1460,0.0,low,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
1461,50.0,high,0.4,0.8,45.0,45.0,1,CW,CW,CW,1,
1462,0.0,low,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1463,0.0,low,0.8,1.0,45.0,45.0,-1,CW,CW,CW,1,
1464,0.0,high,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1465,50.0,low,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1466,0.0,none,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1467,0.0,low,0.8,0.6,6.0,6.0,-1,CW,CW,CW,1,
1468,50.0,low,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1469,0.0,none,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1470,0.0,low,0.4,0.8,45.0,45.0,1,CW,CW,CW,1,
1471,0.0,none,0.8,1.0,6.0,6.0,1,CW,CW,CW,1,
1472,50.0,high,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
1473,0.0,low,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1474,50.0,low,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
1475,50.0,low,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1476,0.0,low,1.6,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1477,50.0,low,1.6,0.6,16.0,16.0,1,CW,CW,CW,1,
1478,50.0,none,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1479,0.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1480,50.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1481,0.0,none,0.8,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1482,0.0,high,0.4,1.0,45.0,45.0,1,CW,CW,CW,1,
1483,50.0,none,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1484,50.0,none,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1485,0.0,low,1.6,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1486,50.0,high,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1487,0.0,high,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1488,0.0,high,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
1489,0.0,high,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1490,50.0,none,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1491,50.0,low,0.8,1.0,45.0,45.0,1,CW,CW,CW,1,
1492,0.0,low,1.6,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1493,0.0,low,1.6,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1494,50.0,none,1.6,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1495,50.0,none,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1496,0.0,none,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1497,50.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
1498,50.0,low,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1499,50.0,none,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1500,0.0,low,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1501,50.0,low,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1502,0.0,high,1.6,0.8,6.0,6.0,1,CW,CCW,CCW,0,
1503,50.0,low,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1504,50.0,high,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1505,0.0,low,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1506,0.0,low,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1507,50.0,high,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1508,50.0,low,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1509,0.0,high,0.4,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1510,50.0,low,0.4,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1511,50.0,high,0.8,0.6,45.0,45.0,1,CW,CW,CW,1,
1512,50.0,none,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
1513,0.0,high,0.8,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1514,50.0,high,0.4,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1515,0.0,low,0.4,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1516,50.0,none,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
1517,0.0,none,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1518,50.0,none,0.4,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1519,50.0,none,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1520,0.0,low,0.8,0.8,16.0,16.0,-1,CW,CW,CW,1,
1521,50.0,low,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1522,50.0,high,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
1523,50.0,high,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
1524,50.0,none,0.8,0.6,16.0,16.0,-1,CW,CW,CW,1,
1525,50.0,low,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1526,0.0,none,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1527,0.0,high,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
1528,0.0,low,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1529,0.0,high,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1530,50.0,high,0.8,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1531,0.0,low,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1532,50.0,high,0.4,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1533,50.0,high,0.8,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1534,0.0,high,0.8,0.8,45.0,45.0,-1,CW,CW,CW,1,
1535,0.0,none,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1536,50.0,none,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1537,0.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
1538,50.0,none,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
1539,0.0,none,0.4,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1540,50.0,none,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1541,50.0,high,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1542,50.0,low,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
1543,50.0,low,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1544,50.0,none,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1545,50.0,none,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1546,50.0,low,0.4,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1547,50.0,high,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1548,50.0,none,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
1549,50.0,high,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1550,50.0,none,1.6,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
1551,50.0,low,0.4,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1552,0.0,high,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
1553,0.0,low,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
1554,0.0,low,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
1555,50.0,low,0.4,0.8,6.0,6.0,-1,CW,CW,CW,1,
1556,0.0,high,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
1557,50.0,low,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1558,50.0,low,0.4,0.8,6.0,6.0,1,CW,CW,CW,1,
1559,50.0,none,0.4,0.8,-6.0,6.0,1,CCW,CW,CW,0,
1560,50.0,high,1.6,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
1561,50.0,low,1.6,0.6,16.0,16.0,1,CW,CW,CW,1,
1562,50.0,none,1.6,1.0,6.0,6.0,1,CW,CW,CW,1,
1563,0.0,high,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1564,0.0,none,1.6,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1565,0.0,high,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
1566,50.0,high,0.8,0.6,45.0,45.0,-1,CW,CW,CW,1,
1567,50.0,low,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1568,0.0,none,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
1569,0.0,none,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
1570,0.0,none,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1571,0.0,high,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
1572,0.0,high,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1573,50.0,high,0.4,0.8,45.0,45.0,-1,CW,CW,CW,1,
1574,50.0,low,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
1575,50.0,low,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
1576,0.0,low,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1577,50.0,low,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
1578,0.0,high,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1579,0.0,high,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1580,50.0,none,0.4,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1581,0.0,none,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
1582,0.0,none,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1583,50.0,high,0.4,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1584,0.0,low,1.6,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1585,50.0,high,1.6,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1586,0.0,none,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1587,0.0,high,0.4,0.8,6.0,6.0,-1,CW,CW,CW,1,
1588,0.0,low,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
1589,0.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1590,0.0,high,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
1591,0.0,none,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1592,0.0,high,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
1593,0.0,low,0.4,0.6,6.0,6.0,-1,CW,CW,CW,1,
1594,50.0,low,0.8,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1595,0.0,none,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1596,50.0,high,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1597,0.0,none,0.8,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1598,0.0,low,0.4,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
1599,50.0,low,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
1600,0.0,none,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
1601,0.0,none,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1602,50.0,none,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
1603,50.0,low,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1604,50.0,none,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1605,0.0,none,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
1606,0.0,high,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
1607,50.0,none,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1608,50.0,none,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
1609,50.0,low,0.4,0.8,45.0,45.0,1,CW,CW,CW,1,
1610,0.0,high,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1611,50.0,none,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
1612,50.0,high,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
1613,50.0,low,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1614,0.0,low,0.8,1.0,16.0,16.0,-1,CW,CW,CW,1,
1615,0.0,high,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
1616,50.0,none,0.8,0.8,45.0,45.0,-1,CW,CW,CW,1,
1617,50.0,none,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
1618,50.0,high,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
1619,0.0,none,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
