source_combo_index,source_accuracy,replicate,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
124,1.0,2,50.0,none,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
124,1.0,3,50.0,none,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
124,1.0,4,50.0,none,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
124,1.0,5,50.0,none,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
124,1.0,6,50.0,none,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
124,1.0,7,50.0,none,0.4,1.0,-45.0,1,CCW,CCW,CCW,1,
124,1.0,8,50.0,none,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
124,1.0,9,50.0,none,0.4,1.0,-45.0,-1,CCW,CCW,CCW,1,
125,1.0,0,50.0,none,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
125,1.0,1,50.0,none,0.4,1.0,-6.0,1,CCW,CW,CW,0,
125,1.0,2,50.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
125,1.0,3,50.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
125,1.0,4,50.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
125,1.0,5,50.0,none,0.4,1.0,-6.0,1,CCW,CW,CW,0,
125,1.0,6,50.0,none,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
125,1.0,7,50.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
125,1.0,8,50.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
125,1.0,9,50.0,none,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
126,1.0,0,50.0,none,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
126,1.0,1,50.0,none,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
126,1.0,2,50.0,none,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
126,1.0,3,50.0,none,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
126,1.0,4,50.0,none,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
126,1.0,5,50.0,none,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
126,1.0,6,50.0,none,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
126,1.0,7,50.0,none,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
126,1.0,8,50.0,none,0.8,0.6,-45.0,-1,CCW,CCW,CCW,1,
126,1.0,9,50.0,none,0.8,0.6,-45.0,1,CCW,CCW,CCW,1,
127,1.0,0,50.0,none,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
127,1.0,1,50.0,none,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
127,1.0,2,50.0,none,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
127,1.0,3,50.0,none,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
127,1.0,4,50.0,none,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
127,1.0,5,50.0,none,0.8,0.8,-45.0,1,CCW,CW,CW,0,
127,1.0,6,50.0,none,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
127,1.0,7,50.0,none,0.8,0.8,-45.0,1,CCW,CCW,CCW,1,
127,1.0,8,50.0,none,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
127,1.0,9,50.0,none,0.8,0.8,-45.0,-1,CCW,CCW,CCW,1,
128,1.0,0,50.0,none,1.6,1.0,6.0,-1,CW,CW,CW,1,
128,1.0,1,50.0,none,1.6,1.0,6.0,-1,CW,CW,CW,1,
128,1.0,2,50.0,none,1.6,1.0,6.0,1,CW,CCW,CCW,0,
128,1.0,3,50.0,none,1.6,1.0,6.0,-1,CW,CW,CW,1,
128,1.0,4,50.0,none,1.6,1.0,6.0,-1,CW,CW,CW,1,
128,1.0,5,50.0,none,1.6,1.0,6.0,-1,CW,CW,CW,1,
128,1.0,6,50.0,none,1.6,1.0,6.0,-1,CW,CW,CW,1,
128,1.0,7,50.0,none,1.6,1.0,6.0,1,CW,CW,CW,1,
128,1.0,8,50.0,none,1.6,1.0,6.0,1,CW,CW,CW,1,
128,1.0,9,50.0,none,1.6,1.0,6.0,-1,CW,CW,CW,1,
129,1.0,0,50.0,none,1.6,1.0,16.0,1,CW,CW,CW,1,
129,1.0,1,50.0,none,1.6,1.0,16.0,1,CW,CW,CW,1,
129,1.0,2,50.0,none,1.6,1.0,16.0,-1,CW,CW,CW,1,
129,1.0,3,50.0,none,1.6,1.0,16.0,-1,CW,CW,CW,1,
129,1.0,4,50.0,none,1.6,1.0,16.0,-1,CW,CCW,CCW,0,
129,1.0,5,50.0,none,1.6,1.0,16.0,-1,CW,CW,CW,1,
129,1.0,6,50.0,none,1.6,1.0,16.0,-1,CW,CW,CW,1,
129,1.0,7,50.0,none,1.6,1.0,16.0,-1,CW,CCW,CCW,0,
129,1.0,8,50.0,none,1.6,1.0,16.0,-1,CW,CW,CW,1,
129,1.0,9,50.0,none,1.6,1.0,16.0,1,CW,CW,CW,1,
130,0.8,0,0.0,high,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
130,0.8,1,0.0,high,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
130,0.8,2,0.0,high,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
130,0.8,3,0.0,high,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
130,0.8,4,0.0,high,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
130,0.8,5,0.0,high,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
130,0.8,6,0.0,high,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
130,0.8,7,0.0,high,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
130,0.8,8,0.0,high,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
130,0.8,9,0.0,high,0.4,0.6,-16.0,-1,CCW,CW,CW,0,
131,0.8,0,0.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
131,0.8,1,0.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
131,0.8,2,0.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
131,0.8,3,0.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
131,0.8,4,0.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
131,0.8,5,0.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
131,0.8,6,0.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
131,0.8,7,0.0,high,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
131,0.8,8,0.0,high,0.4,1.0,-6.0,-1,CCW,CW,CW,0,
131,0.8,9,0.0,high,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
132,0.8,0,0.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
132,0.8,1,0.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
132,0.8,2,0.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
132,0.8,3,0.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
132,0.8,4,0.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
132,0.8,5,0.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
132,0.8,6,0.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
132,0.8,7,0.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
132,0.8,8,0.0,high,1.6,0.6,-45.0,1,CCW,CCW,CCW,1,
132,0.8,9,0.0,high,1.6,0.6,-45.0,-1,CCW,CCW,CCW,1,
133,0.8,0,0.0,low,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
133,0.8,1,0.0,low,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
133,0.8,2,0.0,low,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
133,0.8,3,0.0,low,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
133,0.8,4,0.0,low,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
133,0.8,5,0.0,low,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
133,0.8,6,0.0,low,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
133,0.8,7,0.0,low,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
133,0.8,8,0.0,low,0.4,0.6,-16.0,-1,CCW,CW,CW,0,
133,0.8,9,0.0,low,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
134,0.8,0,0.0,low,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
134,0.8,1,0.0,low,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
134,0.8,2,0.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
134,0.8,3,0.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
134,0.8,4,0.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
134,0.8,5,0.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
134,0.8,6,0.0,low,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
134,0.8,7,0.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
134,0.8,8,0.0,low,0.4,0.8,-6.0,1,CCW,CW,CW,0,
134,0.8,9,0.0,low,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
135,0.8,0,0.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
135,0.8,1,0.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
135,0.8,2,0.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
135,0.8,3,0.0,low,0.4,1.0,-6.0,-1,CCW,CW,CW,0,
135,0.8,4,0.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
135,0.8,5,0.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
135,0.8,6,0.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
135,0.8,7,0.0,low,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
135,0.8,8,0.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
135,0.8,9,0.0,low,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
136,0.8,0,0.0,low,0.8,0.6,-6.0,1,CCW,CCW,CCW,1,
136,0.8,1,0.0,low,0.8,0.6,-6.0,1,CCW,CW,CW,0,
136,0.8,2,0.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
136,0.8,3,0.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
136,0.8,4,0.0,low,0.8,0.6,-6.0,1,CCW,CW,CW,0,
136,0.8,5,0.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
136,0.8,6,0.0,low,0.8,0.6,-6.0,-1,CCW,CCW,CCW,1,
136,0.8,7,0.0,low,0.8,0.6,-6.0,1,CCW,CCW,CCW,1,
136,0.8,8,0.0,low,0.8,0.6,-6.0,1,CCW,CCW,CCW,1,
136,0.8,9,0.0,low,0.8,0.6,-6.0,-1,CCW,CW,CW,0,
137,0.8,0,0.0,low,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
137,0.8,1,0.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
137,0.8,2,0.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
137,0.8,3,0.0,low,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
137,0.8,4,0.0,low,0.8,0.8,-16.0,1,CCW,CW,CW,0,
137,0.8,5,0.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
137,0.8,6,0.0,low,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
137,0.8,7,0.0,low,0.8,0.8,-16.0,1,CCW,CW,CW,0,
137,0.8,8,0.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
137,0.8,9,0.0,low,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
138,0.8,0,0.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
138,0.8,1,0.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
138,0.8,2,0.0,low,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
138,0.8,3,0.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
138,0.8,4,0.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
138,0.8,5,0.0,low,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
138,0.8,6,0.0,low,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
138,0.8,7,0.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
138,0.8,8,0.0,low,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
138,0.8,9,0.0,low,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
139,0.8,0,0.0,low,0.8,1.0,-6.0,-1,CCW,CW,CW,0,
139,0.8,1,0.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
139,0.8,2,0.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
139,0.8,3,0.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
139,0.8,4,0.0,low,0.8,1.0,-6.0,-1,CCW,CW,CW,0,
139,0.8,5,0.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
139,0.8,6,0.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
139,0.8,7,0.0,low,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
139,0.8,8,0.0,low,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
139,0.8,9,0.0,low,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
140,0.8,0,0.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
140,0.8,1,0.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
140,0.8,2,0.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
140,0.8,3,0.0,low,1.6,0.6,-6.0,1,CCW,CW,CW,0,
140,0.8,4,0.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
140,0.8,5,0.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
140,0.8,6,0.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
140,0.8,7,0.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
140,0.8,8,0.0,low,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
140,0.8,9,0.0,low,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
141,0.8,0,0.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
141,0.8,1,0.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
141,0.8,2,0.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
141,0.8,3,0.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
141,0.8,4,0.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
141,0.8,5,0.0,low,1.6,0.8,-16.0,-1,CCW,CW,CW,0,
141,0.8,6,0.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
141,0.8,7,0.0,low,1.6,0.8,-16.0,-1,CCW,CCW,CCW,1,
141,0.8,8,0.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
141,0.8,9,0.0,low,1.6,0.8,-16.0,1,CCW,CCW,CCW,1,
142,0.8,0,0.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
142,0.8,1,0.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
142,0.8,2,0.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
142,0.8,3,0.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
142,0.8,4,0.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
142,0.8,5,0.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
142,0.8,6,0.0,low,1.6,0.8,-6.0,1,CCW,CCW,CCW,1,
142,0.8,7,0.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
142,0.8,8,0.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
142,0.8,9,0.0,low,1.6,0.8,-6.0,-1,CCW,CCW,CCW,1,
143,0.8,0,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
143,0.8,1,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
143,0.8,2,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
143,0.8,3,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
143,0.8,4,0.0,low,1.6,1.0,-6.0,-1,CCW,CCW,CCW,1,
143,0.8,5,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
143,0.8,6,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
143,0.8,7,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
143,0.8,8,0.0,low,1.6,1.0,-6.0,-1,CCW,CCW,CCW,1,
143,0.8,9,0.0,low,1.6,1.0,-6.0,1,CCW,CCW,CCW,1,
144,0.8,0,0.0,medium,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
144,0.8,1,0.0,medium,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
144,0.8,2,0.0,medium,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
144,0.8,3,0.0,medium,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
144,0.8,4,0.0,medium,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
144,0.8,5,0.0,medium,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
144,0.8,6,0.0,medium,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
144,0.8,7,0.0,medium,0.4,0.6,-16.0,-1,CCW,CCW,CCW,1,
144,0.8,8,0.0,medium,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
144,0.8,9,0.0,medium,0.4,0.6,-16.0,1,CCW,CCW,CCW,1,
145,0.8,0,0.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
145,0.8,1,0.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
145,0.8,2,0.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
145,0.8,3,0.0,medium,0.4,0.8,-16.0,-1,CCW,CW,CW,0,
145,0.8,4,0.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
145,0.8,5,0.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
145,0.8,6,0.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
145,0.8,7,0.0,medium,0.4,0.8,-16.0,1,CCW,CCW,CCW,1,
145,0.8,8,0.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
145,0.8,9,0.0,medium,0.4,0.8,-16.0,-1,CCW,CCW,CCW,1,
146,0.8,0,0.0,medium,0.4,0.8,-6.0,-1,CCW,CW,CW,0,
146,0.8,1,0.0,medium,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
146,0.8,2,0.0,medium,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
146,0.8,3,0.0,medium,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
146,0.8,4,0.0,medium,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
146,0.8,5,0.0,medium,0.4,0.8,-6.0,-1,CCW,CW,CW,0,
146,0.8,6,0.0,medium,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
146,0.8,7,0.0,medium,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
146,0.8,8,0.0,medium,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
146,0.8,9,0.0,medium,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
147,0.8,0,0.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
147,0.8,1,0.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
147,0.8,2,0.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
147,0.8,3,0.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
147,0.8,4,0.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
147,0.8,5,0.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
147,0.8,6,0.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
147,0.8,7,0.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
147,0.8,8,0.0,medium,0.8,0.6,-16.0,-1,CCW,CCW,CCW,1,
147,0.8,9,0.0,medium,0.8,0.6,-16.0,1,CCW,CCW,CCW,1,
148,0.8,0,0.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
148,0.8,1,0.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
148,0.8,2,0.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
148,0.8,3,0.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
148,0.8,4,0.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
148,0.8,5,0.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
148,0.8,6,0.0,medium,1.6,0.6,-6.0,1,CCW,CCW,CCW,1,
148,0.8,7,0.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
148,0.8,8,0.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
148,0.8,9,0.0,medium,1.6,0.6,-6.0,-1,CCW,CCW,CCW,1,
149,0.8,0,0.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
149,0.8,1,0.0,none,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
149,0.8,2,0.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
149,0.8,3,0.0,none,0.4,0.8,-6.0,-1,CCW,CW,CW,0,
149,0.8,4,0.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
149,0.8,5,0.0,none,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
149,0.8,6,0.0,none,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
149,0.8,7,0.0,none,0.4,0.8,-6.0,1,CCW,CCW,CCW,1,
149,0.8,8,0.0,none,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
149,0.8,9,0.0,none,0.4,0.8,-6.0,-1,CCW,CCW,CCW,1,
150,0.8,0,0.0,none,0.4,0.8,16.0,1,CW,CW,CW,1,
150,0.8,1,0.0,none,0.4,0.8,16.0,-1,CW,CCW,CCW,0,
150,0.8,2,0.0,none,0.4,0.8,16.0,-1,CW,CCW,CCW,0,
150,0.8,3,0.0,none,0.4,0.8,16.0,1,CW,CCW,CCW,0,
150,0.8,4,0.0,none,0.4,0.8,16.0,1,CW,CW,CW,1,
150,0.8,5,0.0,none,0.4,0.8,16.0,1,CW,CCW,CCW,0,
150,0.8,6,0.0,none,0.4,0.8,16.0,-1,CW,CCW,CCW,0,
150,0.8,7,0.0,none,0.4,0.8,16.0,-1,CW,CCW,CCW,0,
150,0.8,8,0.0,none,0.4,0.8,16.0,-1,CW,CCW,CCW,0,
150,0.8,9,0.0,none,0.4,0.8,16.0,1,CW,CCW,CCW,0,
151,0.8,0,0.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
151,0.8,1,0.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
151,0.8,2,0.0,none,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
151,0.8,3,0.0,none,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
151,0.8,4,0.0,none,0.4,1.0,-6.0,1,CCW,CW,CW,0,
151,0.8,5,0.0,none,0.4,1.0,-6.0,1,CCW,CW,CW,0,
151,0.8,6,0.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
151,0.8,7,0.0,none,0.4,1.0,-6.0,1,CCW,CCW,CCW,1,
151,0.8,8,0.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
151,0.8,9,0.0,none,0.4,1.0,-6.0,-1,CCW,CCW,CCW,1,
152,0.8,0,0.0,none,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
152,0.8,1,0.0,none,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
152,0.8,2,0.0,none,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
152,0.8,3,0.0,none,0.8,0.8,-16.0,1,CCW,CW,CW,0,
152,0.8,4,0.0,none,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
152,0.8,5,0.0,none,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
152,0.8,6,0.0,none,0.8,0.8,-16.0,-1,CCW,CCW,CCW,1,
152,0.8,7,0.0,none,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
152,0.8,8,0.0,none,0.8,0.8,-16.0,1,CCW,CCW,CCW,1,
152,0.8,9,0.0,none,0.8,0.8,-16.0,1,CCW,CW,CW,0,
153,0.8,0,0.0,none,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
153,0.8,1,0.0,none,0.8,0.8,-6.0,1,CCW,CCW,CCW,1,
153,0.8,2,0.0,none,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
153,0.8,3,0.0,none,0.8,0.8,-6.0,1,CCW,CCW,CCW,1,
153,0.8,4,0.0,none,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
153,0.8,5,0.0,none,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
153,0.8,6,0.0,none,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
153,0.8,7,0.0,none,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
153,0.8,8,0.0,none,0.8,0.8,-6.0,-1,CCW,CCW,CCW,1,
153,0.8,9,0.0,none,0.8,0.8,-6.0,1,CCW,CCW,CCW,1,
154,0.8,0,0.0,none,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
154,0.8,1,0.0,none,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
154,0.8,2,0.0,none,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
154,0.8,3,0.0,none,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
154,0.8,4,0.0,none,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
154,0.8,5,0.0,none,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
154,0.8,6,0.0,none,0.8,1.0,-16.0,-1,CCW,CCW,CCW,1,
154,0.8,7,0.0,none,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
154,0.8,8,0.0,none,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
154,0.8,9,0.0,none,0.8,1.0,-16.0,1,CCW,CCW,CCW,1,
155,0.8,0,0.0,none,0.8,1.0,-6.0,-1,CCW,CW,CW,0,
155,0.8,1,0.0,none,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
155,0.8,2,0.0,none,0.8,1.0,-6.0,-1,CCW,CCW,CCW,1,
155,0.8,3,0.0,none,0.8,1.0,-6.0,-1,CCW,CW,CW,0,
155,0.8,4,0.0,none,0.8,1.0,-6.0,-1,CCW,CW,CW,0,
155,0.8,5,0.0,none,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
155,0.8,6,0.0,none,0.8,1.0,-6.0,1,CCW,CCW,CCW,1,
